Period,Town,num_infection,num_dead,ratio_infection,ratio_dead
0,苗栗縣/南庄鄉,0,0,0.0,0.0
0,苗栗縣/頭屋鄉,0,0,0.0,0.0
0,苗栗縣/三義鄉,0,0,0.0,0.0
0,苗栗縣/西湖鄉,0,0,0.0,0.0
0,苗栗縣/造橋鄉,2,0,0.000164244,0.0
0,苗栗縣/三灣鄉,2,0,0.000314268,0.0
0,苗栗縣/獅潭鄉,0,0,0.0,0.0
0,苗栗縣/泰安鄉,0,0,0.0,0.0
0,彰化縣/彰化市,13,0,5.61999e-05,0.0
0,彰化縣/員林市,2,1,1.60949e-05,8.04745e-06
0,彰化縣/鹿港鎮,5,1,5.77701e-05,1.1554e-05
0,彰化縣/和美鎮,8,0,8.87952e-05,0.0
0,彰化縣/北斗鎮,2,1,5.99556e-05,2.99778e-05
0,彰化縣/溪湖鎮,0,0,0.0,0.0
0,彰化縣/田中鎮,1,0,2.45598e-05,0.0
0,彰化縣/二林鎮,4,0,8.0504e-05,0.0
0,彰化縣/線西鄉,1,0,6.0006e-05,0.0
0,彰化縣/伸港鄉,1,1,2.64971e-05,2.64971e-05
0,彰化縣/福興鄉,2,1,4.31044e-05,2.15522e-05
0,彰化縣/秀水鄉,4,0,0.000102902,0.0
0,彰化縣/花壇鄉,1,0,2.21082e-05,0.0
0,彰化縣/芬園鄉,0,0,0.0,0.0
0,彰化縣/大村鄉,1,1,2.60031e-05,2.60031e-05
0,彰化縣/埔鹽鄉,1,0,3.13293e-05,0.0
0,彰化縣/埔心鄉,2,0,5.80535e-05,0.0
0,彰化縣/永靖鄉,1,1,2.75482e-05,2.75482e-05
0,彰化縣/社頭鄉,2,0,4.71298e-05,0.0
0,彰化縣/二水鄉,0,0,0.0,0.0
0,彰化縣/田尾鄉,1,0,3.74658e-05,0.0
0,彰化縣/埤頭鄉,1,0,3.32535e-05,0.0
0,彰化縣/芳苑鄉,0,0,0.0,0.0
0,彰化縣/大城鄉,1,0,6.20386e-05,0.0
0,彰化縣/竹塘鄉,1,0,6.75311e-05,0.0
0,彰化縣/溪州鄉,1,0,3.42959e-05,0.0
0,南投縣/南投市,2,0,2.01855e-05,0.0
0,南投縣/埔里鎮,1,1,1.26277e-05,1.26277e-05
0,南投縣/草屯鎮,3,0,3.07727e-05,0.0
0,南投縣/竹山鎮,1,0,1.87042e-05,0.0
0,南投縣/集集鎮,0,0,0.0,0.0
0,南投縣/名間鄉,0,0,0.0,0.0
0,南投縣/鹿谷鄉,2,0,0.00011607,0.0
0,南投縣/中寮鄉,0,0,0.0,0.0
0,南投縣/魚池鄉,0,0,0.0,0.0
0,南投縣/國姓鄉,1,0,5.56638e-05,0.0
0,南投縣/水里鄉,0,0,0.0,0.0
0,南投縣/信義鄉,0,0,0.0,0.0
0,南投縣/仁愛鄉,1,0,6.32191e-05,0.0
0,雲林縣/斗六市,5,1,4.60079e-05,9.20158e-06
0,雲林縣/斗南鎮,1,0,2.2648e-05,0.0
0,雲林縣/虎尾鎮,2,0,2.82091e-05,0.0
0,雲林縣/西螺鎮,2,0,4.39918e-05,0.0
0,雲林縣/土庫鎮,0,0,0.0,0.0
0,雲林縣/北港鎮,0,0,0.0,0.0
0,雲林縣/古坑鄉,0,0,0.0,0.0
0,雲林縣/大埤鄉,1,0,5.37519e-05,0.0
0,雲林縣/莿桐鄉,2,0,7.06439e-05,0.0
0,雲林縣/林內鄉,0,0,0.0,0.0
0,雲林縣/二崙鄉,0,0,0.0,0.0
0,雲林縣/崙背鄉,0,0,0.0,0.0
0,雲林縣/麥寮鄉,0,0,0.0,0.0
0,雲林縣/東勢鄉,1,0,7.06464e-05,0.0
0,雲林縣/褒忠鄉,1,1,8.01475e-05,8.01475e-05
0,雲林縣/臺西鄉,0,0,0.0,0.0
0,雲林縣/元長鄉,0,0,0.0,0.0
0,雲林縣/四湖鄉,1,0,4.46688e-05,0.0
0,雲林縣/口湖鄉,0,0,0.0,0.0
0,雲林縣/水林鄉,0,0,0.0,0.0
0,嘉義縣/太保市,2,0,5.18995e-05,0.0
0,嘉義縣/朴子市,0,0,0.0,0.0
0,嘉義縣/布袋鎮,2,0,7.69527e-05,0.0
0,嘉義縣/大林鎮,0,0,0.0,0.0
0,嘉義縣/民雄鄉,1,0,1.40219e-05,0.0
0,嘉義縣/溪口鄉,0,0,0.0,0.0
0,嘉義縣/新港鄉,2,0,6.41807e-05,0.0
0,嘉義縣/六腳鄉,0,0,0.0,0.0
0,嘉義縣/東石鄉,1,0,4.20769e-05,0.0
0,嘉義縣/義竹鄉,0,0,0.0,0.0
0,嘉義縣/鹿草鄉,0,0,0.0,0.0
0,嘉義縣/水上鄉,2,0,4.08063e-05,0.0
0,嘉義縣/中埔鄉,4,0,9.06392e-05,0.0
0,嘉義縣/竹崎鄉,0,0,0.0,0.0
0,嘉義縣/梅山鄉,1,0,5.35131e-05,0.0
0,嘉義縣/番路鄉,0,0,0.0,0.0
0,嘉義縣/大埔鄉,0,0,0.0,0.0
0,嘉義縣/阿里山鄉,0,0,0.0,0.0
0,屏東縣/屏東市,7,0,3.54167e-05,0.0
0,屏東縣/潮州鎮,3,0,5.57186e-05,0.0
0,屏東縣/東港鎮,2,1,4.27981e-05,2.13991e-05
0,屏東縣/恆春鎮,1,0,3.28796e-05,0.0
0,屏東縣/萬丹鄉,0,1,0.0,1.99497e-05
0,屏東縣/長治鄉,2,0,6.78656e-05,0.0
0,屏東縣/麟洛鄉,0,0,0.0,0.0
0,屏東縣/九如鄉,3,0,0.0001366,0.0
0,屏東縣/里港鄉,4,0,0.0001556,0.0
0,屏東縣/鹽埔鄉,1,0,4.00016e-05,0.0
0,屏東縣/高樹鄉,0,1,0.0,4.2061e-05
0,屏東縣/萬巒鄉,0,0,0.0,0.0
0,屏東縣/內埔鄉,3,0,5.62535e-05,0.0
0,屏東縣/竹田鄉,0,0,0.0,0.0
0,屏東縣/新埤鄉,0,0,0.0,0.0
0,屏東縣/枋寮鄉,0,0,0.0,0.0
0,屏東縣/新園鄉,0,0,0.0,0.0
0,屏東縣/崁頂鄉,0,0,0.0,0.0
0,屏東縣/林邊鄉,0,0,0.0,0.0
0,屏東縣/南州鄉,1,1,9.64878e-05,9.64878e-05
0,屏東縣/佳冬鄉,0,0,0.0,0.0
0,屏東縣/琉球鄉,0,0,0.0,0.0
0,屏東縣/車城鄉,2,0,0.000241604,0.0
0,屏東縣/滿州鄉,0,0,0.0,0.0
0,屏東縣/枋山鄉,0,0,0.0,0.0
0,屏東縣/三地門鄉,0,0,0.0,0.0
0,屏東縣/霧臺鄉,0,0,0.0,0.0
0,屏東縣/瑪家鄉,1,0,0.000147754,0.0
0,屏東縣/泰武鄉,0,0,0.0,0.0
0,屏東縣/來義鄉,0,0,0.0,0.0
0,屏東縣/春日鄉,0,0,0.0,0.0
0,屏東縣/獅子鄉,0,0,0.0,0.0
0,屏東縣/牡丹鄉,0,0,0.0,0.0
0,台東縣/臺東市,5,2,4.77086e-05,1.90834e-05
0,台東縣/成功鎮,0,0,0.0,0.0
0,台東縣/關山鎮,0,0,0.0,0.0
0,台東縣/卑南鄉,0,0,0.0,0.0
0,台東縣/大武鄉,0,0,0.0,0.0
0,台東縣/太麻里鄉,1,0,9.15332e-05,0.0
0,台東縣/東河鄉,0,0,0.0,0.0
0,台東縣/長濱鄉,0,0,0.0,0.0
0,台東縣/鹿野鄉,0,0,0.0,0.0
0,台東縣/池上鄉,0,0,0.0,0.0
0,台東縣/綠島鄉,0,0,0.0,0.0
0,台東縣/延平鄉,0,0,0.0,0.0
0,台東縣/海端鄉,0,0,0.0,0.0
0,台東縣/達仁鄉,0,0,0.0,0.0
0,台東縣/金峰鄉,1,0,0.000270343,0.0
0,台東縣/蘭嶼鄉,0,0,0.0,0.0
0,花蓮縣/花蓮市,5,0,4.87619e-05,0.0
0,花蓮縣/鳳林鎮,0,0,0.0,0.0
0,花蓮縣/玉里鎮,1,0,4.27698e-05,0.0
0,花蓮縣/新城鄉,2,0,9.97108e-05,0.0
0,花蓮縣/吉安鄉,1,1,1.1975e-05,1.1975e-05
0,花蓮縣/壽豐鄉,0,0,0.0,0.0
0,花蓮縣/光復鄉,0,0,0.0,0.0
0,花蓮縣/豐濱鄉,0,0,0.0,0.0
0,花蓮縣/瑞穗鄉,0,0,0.0,0.0
0,花蓮縣/富里鄉,0,0,0.0,0.0
0,花蓮縣/秀林鄉,2,0,0.000123893,0.0
0,花蓮縣/萬榮鄉,2,0,0.000320667,0.0
0,花蓮縣/卓溪鄉,0,0,0.0,0.0
0,澎湖縣/馬公市,2,0,3.16426e-05,0.0
0,澎湖縣/湖西鄉,0,0,0.0,0.0
0,澎湖縣/白沙鄉,2,0,0.000201877,0.0
0,澎湖縣/西嶼鄉,0,0,0.0,0.0
0,澎湖縣/望安鄉,0,0,0.0,0.0
0,澎湖縣/七美鄉,1,0,0.0002574,0.0
0,基隆市/中正區,3,0,5.85663e-05,0.0
0,基隆市/七堵區,2,0,3.7303e-05,0.0
0,基隆市/暖暖區,1,0,2.59417e-05,0.0
0,基隆市/仁愛區,1,0,2.33716e-05,0.0
0,基隆市/中山區,1,0,2.15244e-05,0.0
0,基隆市/安樂區,0,0,0.0,0.0
0,基隆市/信義區,3,0,5.64249e-05,0.0
0,新竹市/東區,12,1,5.45316e-05,4.5443e-06
0,新竹市/北區,9,0,5.89731e-05,0.0
0,新竹市/香山區,8,0,0.000101595,0.0
0,嘉義市/東區,4,0,3.34127e-05,0.0
0,嘉義市/西區,3,0,2.05072e-05,0.0
0,金門縣/金城鎮,1,0,2.32558e-05,0.0
0,金門縣/金湖鎮,2,0,6.57895e-05,0.0
0,金門縣/金沙鎮,1,0,4.82346e-05,0.0
0,金門縣/金寧鄉,0,0,0.0,0.0
0,金門縣/烈嶼鄉,0,0,0.0,0.0
0,金門縣/烏坵鄉,0,0,0.0,0.0
0,連江縣/南竿鄉,0,0,0.0,0.0
0,連江縣/北竿鄉,0,0,0.0,0.0
0,連江縣/莒光鄉,0,0,0.0,0.0
0,連江縣/東引鄉,0,0,0.0,0.0
1,新北市/板橋區,19,2,3.41043e-05,3.58993e-06
1,新北市/三重區,13,0,3.37375e-05,0.0
1,新北市/中和區,11,1,2.67501e-05,2.43182e-06
1,新北市/永和區,8,1,3.64691e-05,4.55863e-06
1,新北市/新莊區,11,1,2.60261e-05,2.36601e-06
1,新北市/新店區,9,2,2.96509e-05,6.58909e-06
1,新北市/樹林區,5,0,2.72524e-05,0.0
1,新北市/鶯歌區,6,1,6.84353e-05,1.14059e-05
1,新北市/三峽區,4,1,3.42123e-05,8.55308e-06
1,新北市/淡水區,9,0,4.91057e-05,0.0
1,新北市/汐止區,4,0,1.94319e-05,0.0
1,新北市/瑞芳區,1,0,2.55905e-05,0.0
1,新北市/土城區,6,0,2.51808e-05,0.0
1,新北市/蘆洲區,4,2,1.97574e-05,9.87869e-06
1,新北市/五股區,4,0,4.47077e-05,0.0
1,新北市/泰山區,0,0,0.0,0.0
1,新北市/林口區,5,0,4.12568e-05,0.0
1,新北市/深坑區,1,0,4.21532e-05,0.0
1,新北市/石碇區,0,0,0.0,0.0
1,新北市/坪林區,0,0,0.0,0.0
1,新北市/三芝區,1,0,4.43656e-05,0.0
1,新北市/石門區,0,0,0.0,0.0
1,新北市/八里區,0,1,0.0,2.51629e-05
1,新北市/平溪區,0,0,0.0,0.0
1,新北市/雙溪區,0,0,0.0,0.0
1,新北市/貢寮區,0,0,0.0,0.0
1,新北市/金山區,1,0,4.73328e-05,0.0
1,新北市/萬里區,1,0,4.60617e-05,0.0
1,新北市/烏來區,0,0,0.0,0.0
1,台北市/松山區,3,0,1.49763e-05,0.0
1,台北市/信義區,11,1,5.11057e-05,4.64598e-06
1,台北市/大安區,11,1,3.63463e-05,3.30421e-06
1,台北市/中山區,10,1,4.46676e-05,4.46676e-06
1,台北市/中正區,4,1,2.57405e-05,6.43513e-06
1,台北市/大同區,5,1,4.03717e-05,8.07435e-06
1,台北市/萬華區,9,0,4.91567e-05,0.0
1,台北市/文山區,4,1,1.49181e-05,3.72953e-06
1,台北市/南港區,9,2,7.57844e-05,1.6841e-05
1,台北市/內湖區,12,3,4.24741e-05,1.06185e-05
1,台北市/士林區,15,2,5.38694e-05,7.18259e-06
1,台北市/北投區,15,0,5.99655e-05,0.0
1,桃園市/桃園區,30,3,6.56103e-05,6.56103e-06
1,桃園市/中壢區,22,4,5.20746e-05,9.46811e-06
1,桃園市/大溪區,3,0,3.13598e-05,0.0
1,桃園市/楊梅區,9,1,5.13869e-05,5.70965e-06
1,桃園市/蘆竹區,6,1,3.59152e-05,5.98587e-06
1,桃園市/大園區,3,0,3.19533e-05,0.0
1,桃園市/龜山區,7,0,4.25796e-05,0.0
1,桃園市/八德區,16,1,7.64811e-05,4.78007e-06
1,桃園市/龍潭區,5,0,4.01903e-05,0.0
1,桃園市/平鎮區,10,1,4.37424e-05,4.37424e-06
1,桃園市/新屋區,2,1,4.05408e-05,2.02704e-05
1,桃園市/觀音區,4,0,5.79441e-05,0.0
1,桃園市/復興區,0,0,0.0,0.0
1,台中市/中區,0,0,0.0,0.0
1,台中市/東區,1,2,1.3173e-05,2.63459e-05
1,台中市/南區,3,0,2.36651e-05,0.0
1,台中市/西區,3,0,2.61819e-05,0.0
1,台中市/北區,5,1,3.41087e-05,6.82175e-06
1,台中市/西屯區,2,1,8.63073e-06,4.31537e-06
1,台中市/南屯區,5,0,2.83991e-05,0.0
1,台中市/北屯區,3,1,1.04404e-05,3.48015e-06
1,台中市/豐原區,5,1,3.01109e-05,6.02217e-06
1,台中市/東勢區,0,0,0.0,0.0
1,台中市/大甲區,2,0,2.62709e-05,0.0
1,台中市/清水區,4,0,4.54499e-05,0.0
1,台中市/沙鹿區,2,1,2.10027e-05,1.05013e-05
1,台中市/梧棲區,5,0,8.43554e-05,0.0
1,台中市/后里區,3,0,5.52049e-05,0.0
1,台中市/神岡區,5,0,7.63021e-05,0.0
1,台中市/潭子區,4,1,3.65935e-05,9.14838e-06
1,台中市/大雅區,1,1,1.04501e-05,1.04501e-05
1,台中市/新社區,0,0,0.0,0.0
1,台中市/石岡區,1,0,6.81663e-05,0.0
1,台中市/外埔區,0,0,0.0,0.0
1,台中市/大安區,1,0,5.3011e-05,0.0
1,台中市/烏日區,1,0,1.30729e-05,0.0
1,台中市/大肚區,5,0,8.80638e-05,0.0
